sku,units,revenue,gross_profit,revenue_share,cum_share,abc_class
23292,2182,2704.58,1081.832,0.0002535539500435797,0.8179642712793813,B
72802C,1398,2700.73,1080.2920000000001,0.00025319301314851,0.8182174642925298,B
22737,1389,2695.8,1078.32,0.00025273082642313495,0.818470195118953,B
23264,1966,2694.56,1077.824,0.0002526145766179696,0.8187228096955709,B
21811,4881,2687.4,1074.96,0.00025194332774298273,0.8189747530233139,B
22691,372,2686.72,1074.688,0.0002518795778498275,0.8192266326011638,B
22702,1363,2684.6499999999996,1073.8600000000001,0.0002516855156750757,0.8194783181168389,B
22045,6552,2683.84,1073.536,0.0002516095783023468,0.8197299276951413,B
22660,364,2678.96,1071.584,0.0002511520790691155,0.8199810797742103,B
21781,169,2676.75,1070.7,0.00025094489191636115,0.8202320246661267,B
22433,1394,2667.5,1067.0,0.00025007770586976495,0.8204821023719964,B
22130,2277,2664.6299999999997,1065.852,0.0002498086438207129,0.8207319110158172,B
22329,1604,2663.5399999999995,1065.416,0.00024970645649197886,0.8209816174723091,B
23146,801,2655.13,1062.0520000000001,0.000248918020313398,0.8212305354926226,B
22902,1296,2650.08,1060.0320000000002,0.0002484445836068779,0.8214789800762294,B
22582,1061,2649.35,1059.74,0.0002483761462215789,0.821727356222451,B
22792,2809,2643.33,1057.332,0.00024781177216746985,0.8219751679946184,B
22241,1978,2641.93,1056.772,0.00024768052238744446,0.8222228485170059,B
35961,2999,2640.8599999999997,1056.344,0.0002475802100555679,0.8224704287270614,B
23054,297,2621.43,1048.572,0.0002457586506085016,0.82271618737767,B
21012,1171,2618.25,1047.3,0.00024546052610815826,0.8229616479037782,B
22830,133,2610.2900000000004,1044.1160000000002,0.0002447142773588712,0.823206362181137,B
22700,1198,2608.08,1043.232,0.0002445070902061168,0.8234508692713431,B
22833,77,2603.5299999999997,1041.412,0.00024408052842103434,0.8236949497997641,B
22175,879,2600.13,1040.0520000000001,0.00024376177895525848,0.8239387115787195,B
22361,733,2598.23,1039.2920000000001,0.00024358365425379547,0.8241822952329733,B
22805,1904,2593.53,1037.412,0.00024314302999228177,0.8244254382629655,B
21500,6350,2593.0,1037.2,0.00024309334257555784,0.8246685316055411,B
72351A,1293,2590.42,1036.1680000000001,0.00024285146798093968,0.824911383073522,B
22822,434,2588.7000000000003,1035.48,0.00024269021825119424,0.8251540732917731,B
84596B,5085,2588.09,1035.2359999999999,0.00024263303084704033,0.8253967063226203,B
22933,940,2585.92,1034.3680000000002,0.000242429593688001,0.8256391359163083,B
22610,9608,2578.24,1031.296,0.00024170959489471893,0.8258808455112029,B
21735,212,2577.45,1030.98,0.00024163553251884749,0.8261224810437219,B
22937,974,2568.3399999999997,1027.336,0.00024078147145025383,0.8263632625151721,B
22358,700,2557.1200000000003,1022.8480000000002,0.00023972959821319344,0.8266029921133852,B
22064,1735,2556.2,1022.48,0.00023964334835774813,0.8268426354617431,B
21452,818,2549.11,1019.6440000000001,0.00023897866197176255,0.8270816141237147,B
21078,2780,2540.39,1016.1560000000001,0.00023816116334189022,0.8273197752870567,B
23424,466,2529.42,1011.768,0.0002371327275655486,0.8275569080146222,B
23681,1577,2526.69,1010.6759999999999,0.00023687679049449914,0.8277937848051167,B
21730,518,2519.38,1007.7520000000001,0.00023619147914308097,0.8280299762842598,B
22670,1883,2518.0,1007.2,0.0002360621043599131,0.8282660383886198,B
21556,981,2515.52,1006.2080000000001,0.00023582960474958245,0.8285018679933693,B
23316,251,2511.59,1004.636,0.00023546116786708266,0.8287373291612363,B
22672,1476,2511.22,1004.4879999999999,0.0002354264804252188,0.8289727556416616,B
22075,1800,2503.3399999999997,1001.336,0.0002346877316633617,0.829207443373325,B
21107,904,2501.56,1000.624,0.00023452085694304376,0.829441964230268,B
23367,3285,2495.75,998.3000000000001,0.0002339761703559385,0.8296759404006239,B
21903,1162,2494.3300000000004,997.7320000000002,0.00023384304557905566,0.8299097834462029,B
22215,343,2471.39,988.5560000000002,0.00023169242418349706,0.8301414758703864,B
23352,1803,2462.95,985.1800000000001,0.00023090117550962982,0.8303723770458961,B
85062,1474,2449.2999999999997,979.72,0.00022962149015438247,0.8306019985360504,B
22374,555,2440.27,976.1080000000001,0.0002287749290732189,0.8308307734651237,B
84032B,939,2430.44,972.1760000000002,0.00022785336811775506,0.8310586268332415,B
21875,2055,2429.38,971.7520000000001,0.00022775399328430726,0.8312863808265257,B
23406,472,2428.9100000000003,971.5640000000001,0.00022770993085815592,0.8315140907573839,B
22807,825,2428.1800000000003,971.2720000000002,0.00022764149347285698,0.8317417322508568,B
22573,2689,2427.25,970.9,0.00022755430611898296,0.8319692865569758,B
23265,1784,2423.54,969.416,0.00022720649420191572,0.8321964930511777,B
22743,934,2420.34,968.1360000000002,0.00022690649470471488,0.8324233995458824,B
22811,881,2419.29,967.716,0.00022680805736969585,0.832650207603252,B
22437,2850,2418.94,967.5760000000001,0.00022677524492468952,0.8328769828481769,B
21328,1342,2418.68,967.472,0.00022675086996554192,0.8331037337181424,B
23400,462,2409.34,963.736,0.000225875246433087,0.8333296089645754,B
22939,472,2407.52,963.008,0.000225704621719054,0.8335553135862944,B
22167,238,2401.0699999999997,960.428,0.00022509993523250852,0.833780413521527,B
20978,1799,2400.05,960.02,0.0002250043103927758,0.8340054178319196,B
84796B,273,2393.5899999999997,957.4359999999999,0.00022439868640780156,0.8342298165183276,B
84969,559,2389.52,955.8080000000001,0.00022401712454729925,0.8344538336428748,B
11001,1615,2389.44,955.776,0.00022400962455986924,0.8346778432674347,B
23028,1375,2387.0299999999997,954.812,0.00022378368743853984,0.8349016269548731,B
22440,6034,2385.12,954.0480000000001,0.0002236046252386481,0.8351252315801119,B
23048,581,2384.9700000000003,953.988,0.00022359056276221684,0.835348822142874,B
20983,2746,2382.46,952.984,0.00022335525065659992,0.8355721773935307,B
22282,149,2378.52,951.4080000000001,0.00022298587627567136,0.8357951632698063,B
23498,1644,2378.48,951.3919999999999,0.00022298212628195637,0.8360181453960883,B
22851,2749,2375.44,950.176,0.00022269712675961555,0.8362408425228479,B
23437,1939,2373.63,949.452,0.00022252743954401133,0.836463369962392,B
23436,1979,2367.39,946.956,0.00022194244052446967,0.8366853124029165,B
37500,380,2360.68,944.272,0.00022131337907877664,0.8369066257819953,B
22070,949,2358.15,943.26,0.00022107619197630227,0.8371277019739715,B
21495,5800,2356.0,942.4000000000001,0.00022087462981412043,0.8373485766037856,B
23401,459,2354.8700000000003,941.9480000000001,0.0002207686924916714,0.8375693452962774,B
23412,362,2354.8,941.92,0.00022076213000267014,0.83779010742628,B
22548,1981,2351.44,940.576,0.00022044713053060924,0.8380105545568106,B
22425,461,2346.1200000000003,938.4480000000001,0.00021994838136651286,0.838230502938177,B
21700,1752,2334.94,933.976,0.0002189002581231674,0.8384494031963003,B
20977,1741,2331.14,932.456,0.00021854400872024137,0.8386679472050205,B
16156S,5800,2331.0,932.4000000000001,0.00021853088374223885,0.8388864780887627,B
23197,1492,2323.7999999999997,929.52,0.00021785588487353692,0.8391043339736364,B
22829,234,2315.33,926.132,0.00021706182370438346,0.8393213957973407,B
22736,1233,2315.25,926.1,0.00021705432371695344,0.8395384501210577,B
22483,774,2314.7400000000002,925.8960000000001,0.00021700651129708708,0.8397554566323547,B
23371,1712,2313.53,925.412,0.00021689307398720803,0.8399723497063419,B
84950,3631,2304.83,921.9320000000001,0.0002160774503541932,0.8401884271566962,B
21982,7612,2304.14,921.656,0.00021601276296260926,0.8404044399196587,B
23029,1352,2303.9199999999996,921.568,0.00021599213799717668,0.8406204320576559,B
22441,1051,2301.31,920.5240000000001,0.0002157474509072723,0.8408361795085632,B
23330,1804,2299.47,919.788,0.00021557495119638178,0.8410517544597595,B
23360,1187,2296.15,918.4599999999999,0.00021526370171803593,0.8412670181614776,B
85175,5373,2292.34,916.9359999999999,0.00021490651481668118,0.8414819246762942,B
22185,1510,2291.4399999999996,916.576,0.00021482213995809338,0.8416967468162523,B
85049G,1728,2284.36,913.744,0.0002141583910705366,0.841910905207323,B
23128,453,2283.41,913.364,0.00021406932871980507,0.8421249745360426,B
21813,549,2280.4700000000003,912.1880000000001,0.00021379370418175183,0.8423387682402245,B
21896,983,2279.09,911.6360000000001,0.00021366432939858395,0.842552432569623,B
23252,607,2276.61,910.644,0.00021343182978825328,0.8427658643994113,B
22914,468,2266.1600000000003,906.4640000000002,0.0002124521439302068,0.8429783165433414,B
22983,5302,2261.6,904.64,0.00021202464464669556,0.8431903411879883,B
46000S,2626,2256.2,902.48,0.00021151839549516914,0.8434018595834833,B
21069,1956,2251.77,900.7080000000001,0.00021110308369123173,0.8436129626671746,B
22030,5551,2247.97,899.188,0.00021074683428830572,0.8438237095014629,B
23093,941,2244.2200000000003,897.6880000000001,0.00021039527237752352,0.8440341047738406,B
23079,253,2243.35,897.34,0.000210313710014222,0.8442444184838547,B
23326,3443,2237.71,895.0840000000001,0.00020978496090040555,0.844454203444755,B
21989,2412,2235.65,894.26,0.0002095918362240825,0.8446637952809791,B
21471,641,2228.09,891.2360000000001,0.0002088830874119455,0.8448726783683911,B
23438,1823,2227.42,890.968,0.0002088202750172191,0.8450814986434083,B
22601,2482,2222.3799999999997,888.952,0.00020834777580912772,0.8452898464192174,B
23501,1823,2220.37,888.148,0.00020815933862494847,0.8454980057578424,B
22478,1543,2218.12,887.248,0.0002079484014784791,0.8457059541593209,B
37448,1456,2214.08,885.632,0.00020756965211326305,0.8459135238114341,B
21794,532,2213.42,885.368,0.0002075077772169654,0.8461210315886512,B
23403,626,2207.86,883.144,0.00020698652809057893,0.8463280181167416,B
10135,2231,2207.39,882.956,0.00020694246566442754,0.8465349605824062,B
21042,335,2205.4700000000003,882.1880000000001,0.00020676246596610707,0.8467417230483721,B
22574,2336,2202.14,880.856,0.0002064502789893324,0.8469481733273615,B
21900,3235,2201.07,880.428,0.0002063499666574559,0.8471545232940191,B
23302,1544,2194.62,877.848,0.00020574528017091044,0.8473602685741899,B
23020,180,2191.84,876.736,0.00020548465560771723,0.8475657532297975,B
22571,2441,2191.43,876.572,0.00020544621817213834,0.8477711994479696,B
22763,207,2186.27,874.5079999999999,0.00020496246898290199,0.8479761619169527,B
23031,1296,2181.9999999999995,872.8,0.00020456215715382458,0.8481807240741065,B
85038,1065,2179.6600000000003,871.8640000000001,0.00020434278252149654,0.8483850668566281,B
23445,2688,2177.8399999999997,871.136,0.0002041721578074635,0.8485892390144355,B
22357,482,2175.04,870.0160000000001,0.00020390965824741277,0.8487931486726829,B
21878,2524,2173.0499999999997,869.22,0.00020372309606009098,0.8489968717687429,B
22377,1330,2171.53,868.6120000000001,0.0002035805962989206,0.8492004523650418,B
22704,5278,2168.76,867.504,0.00020332090923415614,0.849403773274276,B
22121,406,2165.65,866.2600000000001,0.00020302934722281406,0.8496068026214988,B
21592,2162,2164.46,865.784,0.0002029177849097925,0.8498097204064087,B
22732,1645,2162.75,865.1,0.00020275747267847578,0.8500124778790872,B
21249,724,2160.0,864.0000000000001,0.00020249966061056883,0.8502149775396978,B
22107,594,2158.06,863.224,0.0002023177859153908,0.850417295325613,B
23370,1555,2157.85,863.14,0.000202298098448387,0.8506195934240613,B
22920,3427,2155.94,862.3760000000001,0.00020211903624849526,0.85082171246031,B
82581,3883,2155.8900000000003,862.3560000000001,0.00020211434875635153,0.8510238268090662,B
72349B,890,2149.4,859.7600000000001,0.00020150591227609103,0.8512253327213424,B
22588,687,2149.31,859.724,0.00020149747479023225,0.8514268301961326,B
23005,4783,2147.55,859.02,0.0002013324750667718,0.8516281626711995,B
22973,1261,2145.91,858.364,0.00020117872532445636,0.8518293413965238,B
23161,1715,2145.3,858.12,0.00020112153792030247,0.8520304629344442,B
23213,1683,2139.67,855.868,0.00020059372630491473,0.852231056660749,B
23066,259,2137.81,855.124,0.0002004193515971667,0.8524314760123463,B
40016,5556,2136.34,854.536,0.0002002815393281401,0.8526317575516744,B
22509,211,2132.44,852.976,0.00019991591494092657,0.8528316734666153,B
22128,1762,2127.53,851.0120000000001,0.00019945560321240903,0.8530311290698278,B
37450,717,2126.3900000000003,850.5560000000002,0.00019934872839153124,0.8532304777982191,B
22891,424,2125.18,850.072,0.00019923529108165213,0.8534297130893008,B
84356,424,2124.15,849.6600000000001,0.00019913872874349065,0.8536288518180444,B
22498,334,2121.9900000000002,848.796,0.0001989362290828801,0.8538277880471272,B
21980,6687,2121.7599999999998,848.704,0.00019891466661901873,0.8540267027137463,B
22156,2198,2114.83,845.932,0.00019826498020789318,0.8542249676939542,B
21718,1494,2114.64,845.856,0.00019824716773774687,0.8544232148616919,B
23046,349,2111.4900000000002,844.596,0.00019795185573268982,0.8546211667174246,B
20751,1003,2108.7200000000003,843.488,0.00019769216866792535,0.8548188588860924,B
23251,1713,2107.0,842.8000000000001,0.00019753091893817985,0.8550163898050307,B
23233,5175,2105.5,842.2,0.00019739029417386697,0.8552137800992046,B
21506,4958,2101.0099999999998,840.404,0.000196969357379357,0.8554107494565839,B
22996,4813,2099.97,839.9879999999999,0.00019687185754276674,0.8556076213141267,B
23152,558,2095.65,838.26,0.00019646685822154563,0.8558040881723482,B
22733,1583,2095.08,838.032,0.0001964134208111067,0.8560005015931593,B
22059,1790,2094.24,837.6959999999999,0.00019633467094309147,0.8563931709350456,B
23315,213,2094.24,837.696,0.00019633467094309147,0.8563931709350456,B
22744,870,2091.5400000000004,836.6160000000002,0.00019608154636732833,0.8565892524814128,B
21609,802,2089.64,835.856,0.00019590342166586527,0.8567851559030788,B
22593,2265,2087.3399999999997,834.936,0.00019568779702725217,0.856980843700106,B
22747,957,2087.15,834.8600000000001,0.0001956699845571059,0.8571765136846632,B
22055,1382,2086.49,834.596,0.00019560810966080819,0.857372121794324,B
22863,721,2076.63,830.652,0.00019468373621005813,0.8575668055305339,B
22831,706,2070.9,828.3600000000001,0.00019414654961038286,0.8577609520801444,B
22955,1192,2070.15,828.0600000000002,0.0001940762372282264,0.8579550283173726,B
23227,1642,2070.06,828.024,0.00019406779974236762,0.8581490961171149,B
22935,690,2066.82,826.7280000000001,0.0001937640502514518,0.8583428601673664,B
23291,1635,2060.28,824.1120000000001,0.00019315092627904758,0.8585360110936455,B
23490,548,2055.27,822.1080000000001,0.0001926812395662425,0.8587286923332117,B
22101,1438,2053.17,821.268,0.00019248436489620443,0.8589211766981079,B
47504K,2091,2049.45,819.7800000000001,0.00019213561548070843,0.8591133123135886,B
23500,1631,2044.58,817.832,0.0001916790537459059,0.8593049913673344,B
21864,829,2043.79,817.5160000000001,0.00019160499137003446,0.8594965963587046,B
22414,282,2038.39,815.356,0.00019109874221850807,0.8596876951009229,B
22803,54,2038.0900000000001,815.236,0.00019107061726564547,0.8598787657181888,B
20674,1576,2032.48,812.9920000000001,0.00019054468064711523,0.8600693103988357,B
22080,1222,2028.23,811.292,0.00019014624381489536,0.8602594566426507,B
84880,314,2027.74,811.0960000000001,0.00019010030639188648,0.8604495569490426,B
22788,220,2025.96,810.384,0.00018993343167156854,0.8606394903807141,B
22602,2217,2025.57,810.2280000000001,0.00018989686923284716,0.860829387249947,B
22115,1549,2020.91,808.3640000000001,0.00018945999496504845,0.861018847244912,B
23268,1840,2019.59,807.8359999999999,0.00018933624517245308,0.8612081834900844,B
51014A,3890,2018.78,807.5120000000001,0.00018926030779972412,0.8613974437978843,B
22897,1352,2016.0,806.4000000000001,0.0001889996832365309,0.8615864434811208,B
22959,4926,2014.42,805.768,0.00018885155848478798,0.8617752950396056,B
23289,1622,2013.7,805.48,0.0001887840585979178,0.8619640790982035,B
22859,1209,2012.9699999999998,805.188,0.00018871562121261883,0.8621527947194161,B
21622,386,2012.3400000000001,804.936,0.00018865655881160744,0.8623414512782277,B
23358,595,2012.13,804.852,0.00018863687134460365,0.8625300881495722,B
23529,637,2011.99,804.796,0.0001886237463666011,0.8627187118959389,B
22364,624,2010.17,804.0680000000001,0.0001884531216525681,0.8629071650175915,B
22503,99,2010.12,804.048,0.00018844843416042435,0.8630956134517519,B
23274,1183,2009.9499999999998,803.98,0.00018843249668713553,0.863284045948439,B
21591,1378,2001.14,800.456,0.0001876065605714045,0.8634716525090105,B
22932,884,2000.88,800.3520000000001,0.00018758218561225692,0.8636592346946226,B
22186,848,1997.48,798.9920000000001,0.00018726343614648103,0.8638464981307692,B
22928,288,1993.75,797.5000000000001,0.0001869137492325563,0.8640334118800017,B
23357,453,1993.6000000000001,797.44,0.000186899686756125,0.8642203115667578,B
72802B,1028,1993.48,797.392,0.00018688843677497997,0.8644072000035328,B
84596F,3764,1991.36,796.544,0.0001866896871080844,0.8645938896906409,B
22579,5185,1988.8899999999999,795.5559999999999,0.0001864581249961825,0.8647803478156371,B
37446,1361,1986.24,794.496,0.00018620968791256307,0.8649665575035497,B
23075,477,1981.0500000000002,792.4200000000001,0.00018572312622804047,0.8651522806297778,B
22477,1374,1980.3999999999999,792.16,0.0001856621888301715,0.8653379428186078,B
15039,2091,1979.49,791.796,0.00018557687647315503,0.865523519695081,B
23145,2084,1979.4799999999998,791.7919999999999,0.00018557593897472626,0.8657090956340557,B
84031A,432,1977.79,791.1160000000001,0.0001854175017402671,0.8658945131357959,B
23068,813,1976.89,790.7560000000002,0.00018533312688167935,0.8660798462626776,B
21916,4600,1973.91,789.564,0.00018505375234991107,0.8662649000150275,B
22931,815,1968.4,787.36,0.00018453719071566838,0.8664494372057433,B
20992,4451,1965.81,786.3240000000001,0.00018429437862262142,0.866633731584366,B
23374,2456,1962.83,785.1320000000001,0.00018401500409085314,0.8668177465884568,B
22312,649,1962.2900000000002,784.9160000000002,0.00018396437917570052,0.8670017109676325,B
23228,1492,1960.0,784.0,0.00018374969203551616,0.867185460659668,B
23235,739,1957.69,783.076,0.0001835331298984743,0.8673689937895663,B
22291,1317,1946.62,778.6479999999999,0.00018249531913784513,0.8675514891087043,B
22824,55,1938.2500000000002,775.3000000000002,0.0001817106329529792,0.8677331997416573,B
22412,914,1938.15,775.2600000000001,0.00018170125796869167,0.867914900999626,B
22639,806,1937.71,775.084,0.00018166000803782653,0.8680965610076637,B
84968F,178,1931.1699999999998,772.468,0.0001810468840654223,0.8682776078917291,B
22199,468,1927.84,771.1360000000001,0.00018073469708864768,0.8684583425888178,B
21192,1141,1924.9399999999998,769.976,0.0001804628225443094,0.8686388054113621,B
23094,152,1924.92,769.968,0.00018046094754745192,0.8688192663589097,B
72807A,403,1916.14,766.4560000000001,0.00017963782392700712,0.8689989041828365,B
22183,322,1916.01,766.4040000000001,0.00017962563644743332,0.869178529819284,B
23155,2233,1914.7299999999998,765.892,0.00017950563664855296,0.8693580354559326,B
20963,1338,1913.67,765.468,0.0001794062618151052,0.8695374417177477,B
21534,376,1908.88,763.5520000000001,0.0001789572000677327,0.8697163989178155,B
22594,2006,1905.7699999999998,762.308,0.0001786656380563906,0.8698950645558718,B
23491,228,1897.76,759.1039999999999,0.00017791470181495976,0.8700729792576868,B
85061W,2164,1897.4499999999998,758.98,0.00017788563936366842,0.8702508648970504,B
16169E,4563,1892.46,756.984,0.00017741782764772086,0.8704282827246982,B
23434,2105,1892.07,756.8280000000001,0.0001773812652089995,0.8706056639899072,B
21068,1638,1890.3300000000002,756.1320000000001,0.00017721814048239656,0.8707828821303896,B
23394,438,1888.8999999999999,755.56,0.00017708407820708492,0.8709599662085967,B
35004C,394,1888.1000000000001,755.24,0.00017700907833278473,0.8711369752869295,B
15058B,228,1885.27,754.1080000000001,0.00017674376627744773,0.8713137190532069,B
20982,2156,1884.9199999999998,753.968,0.00017671095383244137,0.8714904300070393,B
22027,4392,1883.79,753.516,0.00017660501650999233,0.8716670350235494,B
23359,993,1872.31,748.924,0.0001755287683137843,0.8718425637918631,B
22534,4496,1871.12,748.448,0.00017541720600076273,0.872017980997864,B
22198,1025,1870.9099999999999,748.364,0.00017539751853375891,0.8721933785163977,B
23090,2238,1870.86,748.344,0.00017539283104161518,0.8723687713474393,B
23525,583,1867.5700000000002,747.028,0.00017508439405855558,0.8725438557414978,B
22858,1129,1865.7299999999998,746.292,0.00017491189434766505,0.8727187676358455,B
70006,2703,1865.6299999999999,746.2520000000001,0.00017490251936337753,0.8728936701552088,B
72807B,401,1863.87,745.548,0.00017473751963991706,0.8730684076748488,B
21988,2321,1862.75,745.1,0.0001746325198158968,0.8732430401946647,B
21870,1415,1861.46,744.5840000000001,0.0001745115825185877,0.8734175517771833,B
22220,232,1859.2,743.68,0.00017429970787368962,0.8735918514850569,B
22428,253,1854.76,741.9040000000001,0.00017388345857132344,0.8737657349436283,B
22944,3375,1843.64,737.4560000000001,0.00017284096031855052,0.8739385759039467,B
21557,551,1843.6100000000001,737.4440000000001,0.00017283814782326426,0.8741114140517702,B
23378,4003,1842.42,736.9680000000001,0.0001727265855102427,0.8742841406372804,B
22712,4483,1842.36,736.944,0.00017272096051967016,0.8744568615978,B
21034,1939,1842.05,736.8199999999999,0.00017269189806837885,0.8746295534958685,B
21873,1621,1838.05,735.22,0.0001723168986968778,0.8748018703945653,B
22651,2166,1837.4699999999998,734.988,0.00017226252378801013,0.8749741329183532,B
21713,795,1836.64,734.6560000000001,0.00017218471141842369,0.8751463176297716,B
15060B,463,1832.42,732.968,0.00017178908708149007,0.8753181067168531,B
21564,1042,1831.6200000000001,732.6480000000001,0.00017171408720718985,0.8754898208040603,B
22452,746,1831.1100000000001,732.4440000000001,0.00017166627478732346,0.8756614870788476,B
15044D,645,1822.71,729.0840000000001,0.00017087877610717125,0.8758323658549549,B
22223,441,1821.6100000000001,728.644,0.00017077565128000848,0.8760031415062348,B
23148,2144,1820.4599999999998,728.184,0.00017066783896070188,0.8761738093451956,B
22200,398,1809.48,723.792,0.00016963846568593153,0.8765130862765674,B
23160,1462,1809.48,723.792,0.00016963846568593153,0.8765130862765674,B
21114,1366,1809.33,723.732,0.0001696244032095002,0.8766827106797769,B
22536,4755,1805.21,722.0840000000001,0.00016923815385685415,0.8768519488336338,B
85034C,1133,1805.0,722.0,0.00016921846638985033,0.8770211673000237,B
21832,960,1799.9999999999998,720.0,0.000168749717175474,0.8771899170171992,B
21245,1078,1792.27,716.9079999999999,0.00016802503089004823,0.8773579420480891,B
85035C,1153,1787.88,715.152,0.00016761346907982584,0.8775255555171689,B
23317,174,1787.4099999999999,714.9639999999999,0.00016756940665367445,0.8776931249238226,B
23057,776,1783.52,713.408,0.00016720471976488968,0.8778603296435876,B
21055,180,1782.54,713.016,0.00016711284491887192,0.8780274424885064,B
22832,162,1781.82,712.728,0.00016704534503200172,0.8781944878335385,B
22710,4501,1774.42,709.768,0.0001663515961947248,0.8783608394297332,B
22562,1421,1773.3700000000001,709.348,0.00016625315885970577,0.8785270925885927,B
47570B,188,1769.25,707.7,0.00016586690950705967,0.8786929594980999,B
21439,1430,1767.15,706.86,0.00016567003483702162,0.8788586295329369,B
84510A,1254,1767.05,706.82,0.0001656606598527341,0.8790242901927897,B
22119,351,1766.57,706.628,0.00016561565992815396,0.8791899058527178,B
21056,184,1765.3999999999999,706.16,0.0001655059726119899,0.8793554118253297,B
22314,571,1762.0700000000002,704.8280000000001,0.0001651937856352153,0.879520605610965,B
21899,2686,1761.22,704.488,0.0001651140982687713,0.8796857197092338,B
23096,1047,1759.7899999999997,703.9159999999999,0.00016498003599345966,0.8798506997452272,B
22852,390,1757.8799999999999,703.152,0.0001648009737935679,0.8800155007190208,B
21584,1066,1754.8999999999999,701.96,0.00016452159926179963,0.8801800223182826,B
23372,1391,1752.79,701.116,0.00016432378709333283,0.8803443461053759,B
23399,1922,1752.35,700.94,0.00016428253716246772,0.8805086286425383,B
21812,394,1751.22,700.488,0.00016417659984001867,0.8806728052423785,B
20961,1235,1749.18,699.672,0.00016398535016055315,0.8808367905925389,B
23101,2037,1744.61,697.844,0.00016355691337861317,0.8810003475059177,B
20981,1976,1742.27,696.908,0.00016333753874628508,0.8811636850446639,B
84968D,160,1736.35,694.5400000000001,0.0001627825396764635,0.8813264675843404,B
23244,936,1733.9799999999998,693.592,0.00016256035254884912,0.8814890279368892,B
23181,201,1733.57,693.428,0.00016252191511327026,0.8816515498520026,B
21329,944,1728.6399999999999,691.456,0.0001620597283878952,0.8818136095803903,B
23122,2253,1727.75,691.1,0.00016197629102773623,0.8819755858714181,B
84968E,142,1722.74,689.096,0.00016150660431493117,0.882137092475733,B
21586,839,1721.8500000000001,688.74,0.0001614231669547722,0.8822985156426878,B
21845,1907,1721.0900000000001,688.436,0.000161351917074187,0.8824598675597619,B
22526,127,1720.26,688.104,0.00016127410470460053,0.8826211416644667,B
85015,2182,1719.8400000000001,687.936,0.00016123472977059292,0.8827823763942373,B
23073,144,1719.0,687.6,0.00016115597990257768,0.8829435323741398,B
22544,4521,1716.1799999999998,686.472,0.00016089160534566943,0.8831044239794855,B
85040A,922,1715.8999999999999,686.36,0.00016086535538966436,0.8832652893348751,B
22037,3977,1715.48,686.192,0.00016082598045565676,0.8834261153153307,B
22986,4105,1712.1,684.84,0.00016050910598673835,0.8835866244213176,B
22227,2341,1708.0700000000002,683.2280000000001,0.00016013129411995107,0.8837467557154374,B
22934,589,1707.47,682.988,0.0001600750442142259,0.8839068307596517,B
22816,4023,1706.8799999999999,682.752,0.0001600197318069295,0.8840668504914587,B
23214,794,1705.44,682.1760000000002,0.00015988473203318911,0.8842267352234918,B
21917,4156,1704.03,681.612,0.00015975254475473499,0.8843864877682465,B
22674,1350,1697.72,679.0880000000001,0.00015916098324619208,0.8845456487514928,B
37340,2544,1695.86,678.344,0.0001589866085384441,0.8847046353600312,B
51008,519,1690.55,676.22,0.00015848879687277643,0.8848631241569039,B
21544,1975,1690.23,676.092,0.00015845879692305637,0.885021582953827,B
22789,860,1688.22,675.288,0.00015827035973887707,0.8851798533135659,B
16161U,4075,1687.5,675.0,0.0001582028598520069,0.8853380561734179,B
21207,1068,1686.4999999999998,674.6,0.0001581091100091316,0.885496165283427,B
23368,2382,1681.5,672.6,0.0001576403607947553,0.8856538056442217,B
22332,1033,1679.6499999999999,671.86,0.00015746692358543606,0.8858112725678072,B
22419,3347,1676.8799999999999,670.7520000000001,0.0001572072365206716,0.8859684798043279,B
22913,352,1673.15,669.2600000000001,0.00015685754960674688,0.8861253373539346,B
22335,2386,1672.7900000000002,669.116,0.00015682379966331178,0.8862821611535979,B
23366,2253,1670.5500000000002,668.22,0.0001566138000152712,0.8864387749536131,B
22076,1260,1669.5299999999997,667.812,0.00015651817517553838,0.8865952931287888,B
15058A,220,1668.49,667.3960000000001,0.00015642067533894814,0.8867517138041278,B
21577,720,1664.8999999999999,665.96,0.00015608411340302592,0.8869077979175306,B
21578,965,1664.51,665.804,0.0001560475509643046,0.8870638454684951,B
23505,1207,1660.04,664.016,0.00015562848916665217,0.8872194739576617,B
23270,1279,1659.37,663.7479999999999,0.00015556567677192572,0.8873750396344335,B
22479,1139,1658.57,663.428,0.0001554906768976255,0.8875305303113312,B
85132A,555,1657.87,663.148,0.00015542505200761284,0.8876859553633388,B
84795B,192,1657.42,662.9680000000001,0.00015538286457831898,0.8878413382279172,B
22853,472,1655.96,662.384,0.0001552459898077211,0.8879965842177249,B
21981,5482,1655.36,662.144,0.00015518973990199592,0.8881517739576269,B
21111,901,1652.27,660.908,0.00015490005288751137,0.8883066740105144,B
23483,1340,1651.36,660.544,0.00015481474053049486,0.8884614887510448,B
23273,969,1649.0499999999997,659.62,0.000154598178393453,0.8886160869294384,B
22161,5088,1647.16,658.8640000000001,0.00015442099119041878,0.8887705079206288,B
23348,1549,1642.13,656.8520000000001,0.0001539494294807562,0.8889244573501095,B
85034B,950,1642.07,656.828,0.00015394380449018367,0.8890784011545997,B
22284,954,1641.62,656.648,0.0001539016170608898,0.8892323027716607,B
22375,354,1639.29,655.716,0.00015368317992699043,0.8893859859515876,B
22154,3749,1638.35,655.34,0.0001535950550746877,0.8895395810066622,B
